time	d
6.4724782966203122E+001	1.2736080000000001E+000
6.4781193519879452E+001	1.2733091999999999E+000
6.4837614126918425E+001	1.2730048000000000E+000
6.4894045430636325E+001	1.2727040000000001E+000
6.4950488041152425E+001	1.2724154000000001E+000
6.5006942532605194E+001	1.2721465999999999E+000
6.5063409441007408E+001	1.2719047999999999E+000
6.5119889262418567E+001	1.2716959999999999E+000
6.5176382450925857E+001	1.2715266000000001E+000
6.5232889417370231E+001	1.2714036000000000E+000
6.5289410527397806E+001	1.2713306000000000E+000
6.5345946099163513E+001	1.2713114000000001E+000
6.5402496402605223E+001	1.2713482000000000E+000
6.5459061658269704E+001	1.2714415999999999E+000
6.5515642036208988E+001	1.2715947999999999E+000
6.5572226087441294E+001	1.2718092000000001E+000
6.5628793529580022E+001	1.2720857999999999E+000
6.5685344052295889E+001	1.2724252000000000E+000
6.5741877779120614E+001	1.2728276000000001E+000
6.5798394886438942E+001	1.2732926000000000E+000
6.5854895602563900E+001	1.2738187999999999E+000
6.5911380206317332E+001	1.2744038000000000E+000
6.5967849025705192E+001	1.2750436000000001E+000
6.6024302436585728E+001	1.2757343999999999E+000
6.6080740861268353E+001	1.2764708000000000E+000
6.6137164766913159E+001	1.2772466000000000E+000
6.6193574664238255E+001	1.2780544000000000E+000
6.6249971105597098E+001	1.2788842000000000E+000
6.6306354684021102E+001	1.2797262000000000E+000
6.6362726032109407E+001	1.2805708000000000E+000
6.6419085820114958E+001	1.2814078000000000E+000
6.6475434753925867E+001	1.2822264000000001E+000
6.6531773572693936E+001	1.2830168000000000E+000
6.6588103047416823E+001	1.2837711999999999E+000
6.6644423978776913E+001	1.2844826000000000E+000
6.6700737194116755E+001	1.2851437999999999E+000
6.6757043544652205E+001	1.2857483999999999E+000
6.6813343902990908E+001	1.2862912000000000E+000
6.6869639160260590E+001	1.2867679999999999E+000
6.6925930223293250E+001	1.2871770000000000E+000
6.6982218011847607E+001	1.2875179999999999E+000
